COOPID,WBANID,Prelim,year,month,day,Tmax,Tmin,Tobs,Tmean,Cdd,Hdd,Prcp,Snow,Snwd,meanTmean,meanTmax,meanTmin,highTmax,lowTmin,sumCdd,sumHdd,sumprcp,sumsnow
170100,99999, ,1983,03,21,46,29,34,38,0,27,0.02,0,0
170100,99999, ,1983,03,22,51,35,45,43,0,22,0.26,0,0
170100,99999, ,1983,03,23,50,25,26,38,0,27,0,0.2,T
170100,99999, ,1983,03,24,38,15,18,27,0,38,0,T,0
170100,99999, ,1983,03,25,32,11,15,22,0,43,0,0,0
170100,99999, ,1983,03,26,32,10,14,21,0,44,0,0,0
170100,99999, ,1983,03,27,35,13,27,24,0,41,0,0,0
170100,99999, ,1983,03,28,44,27,36,36,0,29,0.38,0,0
170100,99999, ,1983,03,29,44,27,39,36,0,29,0.29,0,0
170100,99999, ,1983,03,30,43,18,22,31,0,34,0.05,0.5,1
170100,99999, ,1983,03,31,39,19,28,29,0,36,0,0,0,33.5,41.0,26.0,51,10,0,970,6.93,5.7

170100,99999, ,1983,04,1,48,28,33,38,0,27,0,0,0
170100,99999, ,1983,04,2,39,27,28,33,0,32,0.23,3.0,3
170100,99999, ,1983,04,3,43,27,39,35,0,30,0,T,0
170100,99999, ,1983,04,4,44,33,34,39,0,26,0.68,0,0
170100,99999, ,1983,04,5,40,31,38,36,0,29,0.15,0,0
170100,99999, ,1983,04,6,53,32,45,43,0,22,0,0,0
170100,99999, ,1983,04,7,57,33,44,45,0,20,0,0,0
170100,99999, ,1983,04,8,55,39,40,47,0,18,0.05,0,0
170100,99999, ,1983,04,9,45,34,42,40,0,25,0.15,0,0
170100,99999, ,1983,04,10,58,35,45,47,0,18,0,0,0
170100,99999, ,1983,04,11,48,36,43,42,0,23,2.40,0,0
170100,99999, ,1983,04,12,48,32,42,40,0,25,0.07,0,0
170100,99999, ,1983,04,13,49,36,38,43,0,22,0,0,0
170100,99999, ,1983,04,14,55,29,40,42,0,23,0,0,0
170100,99999, ,1983,04,15,42,34,36,38,0,27,0,0,0
170100,99999, ,1983,04,16,39,32,36,36,0,29,0,0,0
170100,99999, ,1983,04,17,50,37,41,44,0,21,2.25,0,0
170100,99999, ,1983,04,18,51,36,44,44,0,21,0,0,0
170100,99999, ,1983,04,19,57,32,55,45,0,20,0,0,0
170100,99999, ,1983,04,20,56,32,47,44,0,21,0.17,0,0
170100,99999, ,1983,04,21,51,35,40,43,0,22,0.25,0,0
170100,99999, ,1983,04,22,52,35,49,44,0,21,0,0,0
170100,99999, ,1983,04,23,56,34,52,45,0,20,0,0,0
170100,99999, ,1983,04,24,59,38,52,49,0,16,0,0,0
170100,99999, ,1983,04,25,54,42,50,48,0,17,3.89,0,0
170100,99999, ,1983,04,26,52,42,40,47,0,18,0.02,0,0
170100,99999, ,1983,04,27,50,40,50,45,0,20,0.10,0,0
170100,99999, ,1983,04,28,59,39,56,49,0,16,0,0,0
170100,99999, ,1983,04,29,64,39,60,52,0,13,0,0,0
170100,99999, ,1983,04,30,65,47,48,56,0,9,0,0,0,43.1,51.3,34.9,65,27,0,651,10.41,3.0

170100,99999, ,1983,05,1,67,46,58,57,0,8,0.23,0,0
170100,99999, ,1983,05,2,61,45,51,53,0,12,0.52,0,0
170100,99999, ,1983,05,3,63,45,51,54,0,11,0.32,0,0
170100,99999, ,1983,05,4,62,45,52,54,0,11,0.06,0,0
170100,99999, ,1983,05,5,61,40,60,51,0,14,0.06,0,0
170100,99999, ,1983,05,6,61,43,59,52,0,13,0,0,0
170100,99999, ,1983,05,7,62,44,52,53,0,12,0,0,0
170100,99999, ,1983,05,8,58,44,57,51,0,14,0,0,0
170100,99999, ,1983,05,9,57,44,49,51,0,14,0.55,0,0
170100,99999, ,1983,05,10,50,34,46,42,0,23,0,0,0
170100,99999, ,1983,05,11,52,41,50,47,0,18,0.05,0,0
170100,99999, ,1983,05,12,57,37,56,47,0,18,0,0,0
170100,99999, ,1983,05,13,58,41,49,50,0,15,0.49,0,0
170100,99999, ,1983,05,14,50,45,50,48,0,17,0,0,0
170100,99999, ,1983,05,15,60,47,52,54,0,11,0.30,0,0
170100,99999, ,1983,05,16,54,46,53,50,0,15,0.09,0,0
170100,99999, ,1983,05,17,51,30,46,41,0,24,0.54,1.0,0
170100,99999, ,1983,05,18,58,33,58,46,0,19,0,0,0
170100,99999, ,1983,05,19,67,38,64,53,0,12,0,0,0
170100,99999, ,1983,05,20,66,43,51,55,0,10,0.27,0,0
