COOPID,CD,ELEM,UN,YEAR,MO,DA,TIME, VALUE,F,F
134381,09,QPCP,HT,1999,08,07,0845, 00010, , 
134381,09,QPCP,HT,1999,08,07,2500, 00040, , 
134381,09,QPCP,HT,1999,08,08,0045, 00010, , 
134381,09,QPCP,HT,1999,08,08,2500, 00010, , 
134381,09,QPCP,HT,1999,08,10,1230, 00010, , 
134381,09,QPCP,HT,1999,08,10,2500, 00010, , 
134381,09,QPCP,HT,1999,08,11,1900, 00010, , 
134381,09,QPCP,HT,1999,08,11,1915, 00010, , 
134381,09,QPCP,HT,1999,08,11,2500, 00020, , 
134381,09,QPCP,HT,1999,08,18,0815, 00010, , 
134381,09,QPCP,HT,1999,08,18,2500, 00010, , 
134381,09,QPCP,HT,1999,08,23,1015, 00010, , 
134381,09,QPCP,HT,1999,08,23,2500, 00010, , 
134381,09,QPCP,HT,1999,09,01,0015, 00000,g, 
134381,09,QPCP,HT,1999,09,01,2500, 00000, , 
134381,09,QPCP,HT,1999,09,12,1115, 00010, , 
134381,09,QPCP,HT,1999,09,12,1145, 00010, , 
134381,09,QPCP,HT,1999,09,12,1300, 00010, , 
134381,09,QPCP,HT,1999,09,12,2500, 00030, , 
134381,09,QPCP,HT,1999,09,19,1115, 00010, , 
134381,09,QPCP,HT,1999,09,19,1145, 00010, , 
134381,09,QPCP,HT,1999,09,19,2015, 00010, , 
134381,09,QPCP,HT,1999,09,19,2030, 00010, , 
134381,09,QPCP,HT,1999,09,19,2115, 00010, , 
134381,09,QPCP,HT,1999,09,19,2500, 00050, , 
134381,09,QPCP,HT,1999,09,26,2100, 00010, , 
134381,09,QPCP,HT,1999,09,26,2215, 00010, , 
134381,09,QPCP,HT,1999,09,26,2330, 00010, , 
134381,09,QPCP,HT,1999,09,26,2500, 00030, , 
134381,09,QPCP,HT,1999,09,27,1145, 00010, , 
134381,09,QPCP,HT,1999,09,27,1800, 00010, , 
134381,09,QPCP,HT,1999,09,27,1945, 00010, , 
134381,09,QPCP,HT,1999,09,27,2030, 00010, , 
134381,09,QPCP,HT,1999,09,27,2115, 00020, , 
134381,09,QPCP,HT,1999,09,27,2130, 00010, , 
134381,09,QPCP,HT,1999,09,27,2215, 00010, , 
134381,09,QPCP,HT,1999,09,27,2230, 00010, , 
134381,09,QPCP,HT,1999,09,27,2245, 00010, , 
134381,09,QPCP,HT,1999,09,27,2300, 00020, , 
134381,09,QPCP,HT,1999,09,27,2315, 00010, , 
134381,09,QPCP,HT,1999,09,27,2330, 00040, , 
134381,09,QPCP,HT,1999,09,27,2345, 00020, , 
134381,09,QPCP,HT,1999,09,27,2400, 00010, , 
134381,09,QPCP,HT,1999,09,27,2500, 00200, , 
134381,09,QPCP,HT,1999,09,28,0015, 00010, , 
134381,09,QPCP,HT,1999,09,28,0030, 00020, , 
134381,09,QPCP,HT,1999,09,28,0045, 00010, , 
134381,09,QPCP,HT,1999,09,28,0100, 00010, , 
134381,09,QPCP,HT,1999,09,28,0115, 00020, , 
134381,09,QPCP,HT,1999,09,28,0130, 00020, , 
134381,09,QPCP,HT,1999,09,28,0145, 00020, , 
134381,09,QPCP,HT,1999,09,28,0200, 00040, , 
134381,09,QPCP,HT,1999,09,28,0230, 00020, , 
134381,09,QPCP,HT,1999,09,28,0245, 00010, , 
134381,09,QPCP,HT,1999,09,28,0330, 00010, , 
134381,09,QPCP,HT,1999,09,28,0415, 00010, , 
134381,09,QPCP,HT,1999,09,28,0500, 00010, , 
134381,09,QPCP,HT,1999,09,28,0530, 00010, , 
134381,09,QPCP,HT,1999,09,28,0545, 00010, , 
134381,09,QPCP,HT,1999,09,28,0815, 00010, , 
134381,09,QPCP,HT,1999,09,28,0900, 00010, , 
134381,09,QPCP,HT,1999,09,28,0930, 00010, , 
134381,09,QPCP,HT,1999,09,28,1030, 00010, , 
134381,09,QPCP,HT,1999,09,28,1115, 00010, , 
134381,09,QPCP,HT,1999,09,28,1200, 00010, , 
134381,09,QPCP,HT,1999,09,28,1300, 00010, , 
134381,09,QPCP,HT,1999,09,28,2500, 00300, , 
134381,09,QPCP,HT,1999,10,01,0015, 00000,g, 
134381,09,QPCP,HT,1999,10,01,2500, 00000, , 
134381,09,QPCP,HT,1999,10,03,1030, 00010, , 
134381,09,QPCP,HT,1999,10,03,1115, 00010, , 
134381,09,QPCP,HT,1999,10,03,1145, 00010, , 
134381,09,QPCP,HT,1999,10,03,1230, 00010, , 
134381,09,QPCP,HT,1999,10,03,1300, 00010, , 
134381,09,QPCP,HT,1999,10,03,1345, 00010, , 
134381,09,QPCP,HT,1999,10,03,2500, 00060, , 
134381,09,QPCP,HT,1999,11,01,0015, 00000,g, 
134381,09,QPCP,HT,1999,11,01,2500, 00000, , 
134381,09,QPCP,HT,1999,11,23,0045, 00010, , 
134381,09,QPCP,HT,1999,11,23,0330, 00010, , 
134381,09,QPCP,HT,1999,11,23,0530, 00010, , 
134381,09,QPCP,HT,1999,11,23,1115, 00010, , 
134381,09,QPCP,HT,1999,11,23,2200, 00010, , 
134381,09,QPCP,HT,1999,11,23,2500, 00050, , 
134381,09,QPCP,HT,1999,12,01,0015, 00000,g, 
134381,09,QPCP,HT,1999,12,01,2500, 00000, , 
134381,09,QPCP,HT,1999,12,03,0700, 00010, , 
134381,09,QPCP,HT,1999,12,03,2500, 00010, , 
134381,09,QPCP,HT,1999,12,04,1045, 00010, , 
134381,09,QPCP,HT,1999,12,04,1545, 00010, , 
134381,09,QPCP,HT,1999,12,04,1615, 00010, , 
134381,09,QPCP,HT,1999,12,04,1700, 00010, , 
134381,09,QPCP,HT,1999,12,04,1745, 00010, , 
134381,09,QPCP,HT,1999,12,04,1945, 00010, , 
134381,09,QPCP,HT,1999,12,04,2045, 00010, , 
134381,09,QPCP,HT,1999,12,04,2145, 00010, , 
134381,09,QPCP,HT,1999,12,04,2500, 00080, , 
134381,09,QPCP,HT,1999,12,05,0015, 00010, , 
134381,09,QPCP,HT,1999,12,05,0200, 00010, , 
134381,09,QPCP,HT,1999,12,05,0300, 00010, , 
134381,09,QPCP,HT,1999,12,05,0615, 00010, , 
134381,09,QPCP,HT,1999,12,05,0630, 00010, , 
134381,09,QPCP,HT,1999,12,05,0645, 00010, , 
134381,09,QPCP,HT,1999,12,05,0715, 00010, , 
134381,09,QPCP,HT,1999,12,05,0815, 00010, , 
134381,09,QPCP,HT,1999,12,05,2500, 00080, , 
134381,09,QPCP,HT,1999,12,09,0530, 00010, , 
134381,09,QPCP,HT,1999,12,09,0545, 00010, , 
134381,09,QPCP,HT,1999,12,09,0615, 00010, , 
134381,09,QPCP,HT,1999,12,09,0645, 00010, , 
134381,09,QPCP,HT,1999,12,09,0730, 00010, , 
134381,09,QPCP,HT,1999,12,09,0745, 00010, , 
134381,09,QPCP,HT,1999,12,09,0815, 00010, , 
134381,09,QPCP,HT,1999,12,09,0845, 00010, , 
134381,09,QPCP,HT,1999,12,09,0945, 00010, , 
134381,09,QPCP,HT,1999,12,09,1100, 00010, , 
134381,09,QPCP,HT,1999,12,09,1230, 00010, , 
134381,09,QPCP,HT,1999,12,09,1945, 00010, , 
134381,09,QPCP,HT,1999,12,09,2500, 00120, , 
134381,09,QPCP,HT,1999,12,15,0545, 00010, , 
134381,09,QPCP,HT,1999,12,15,0915, 00010, , 
134381,09,QPCP,HT,1999,12,15,2500, 00020, , 
134381,09,QPCP,HT,1999,12,17,0045, 00010, , 
134381,09,QPCP,HT,1999,12,17,2500, 00010, , 
134381,09,QPCP,HT,2000,01,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,01,01,2500, 00000, , 
134381,09,QPCP,HT,2000,01,03,1615, 00010, , 
134381,09,QPCP,HT,2000,01,03,1945, 00010, , 
134381,09,QPCP,HT,2000,01,03,2500, 00020, , 
134381,09,QPCP,HT,2000,01,09,0315, 00010, , 
134381,09,QPCP,HT,2000,01,09,1230, 00010, , 
134381,09,QPCP,HT,2000,01,09,2500, 00020, , 
134381,09,QPCP,HT,2000,01,19,1415, 00010, , 
134381,09,QPCP,HT,2000,01,19,2500, 00010, , 
134381,09,QPCP,HT,2000,01,22,0930, 00010, , 
134381,09,QPCP,HT,2000,01,22,2500, 00010, , 
134381,09,QPCP,HT,2000,01,29,2230, 00010, , 
134381,09,QPCP,HT,2000,01,29,2500, 00010, , 
134381,09,QPCP,HT,2000,01,31,1415, 00010, , 
134381,09,QPCP,HT,2000,01,31,2500, 00010, , 
134381,09,QPCP,HT,2000,02,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,02,01,2500, 00000, , 
134381,09,QPCP,HT,2000,02,17,2115, 00010, , 
134381,09,QPCP,HT,2000,02,17,2145, 00010, , 
134381,09,QPCP,HT,2000,02,17,2300, 00010, , 
134381,09,QPCP,HT,2000,02,17,2315, 00010, , 
134381,09,QPCP,HT,2000,02,17,2330, 00010, , 
134381,09,QPCP,HT,2000,02,17,2400, 00010, , 
134381,09,QPCP,HT,2000,02,17,2500, 00060, , 
134381,09,QPCP,HT,2000,02,18,0115, 00010, , 
134381,09,QPCP,HT,2000,02,18,0215, 00010, , 
134381,09,QPCP,HT,2000,02,18,0330, 00010, , 
134381,09,QPCP,HT,2000,02,18,0415, 00010, , 
134381,09,QPCP,HT,2000,02,18,1245, 00010, , 
134381,09,QPCP,HT,2000,02,18,2500, 00050, , 
134381,09,QPCP,HT,2000,02,24,0600, 99999,{, 
134381,09,QPCP,HT,2000,02,24,2500, 00000,P, 
134381,09,QPCP,HT,2000,02,26,0600, 99999,}, 
134381,09,QPCP,HT,2000,02,26,2500, 00000,P, 
134381,09,QPCP,HT,2000,03,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,03,01,2500, 00000, , 
134381,09,QPCP,HT,2000,03,03,0230, 99999,{, 
134381,09,QPCP,HT,2000,03,03,0615, 99999,}, 
134381,09,QPCP,HT,2000,03,03,2500, 00000,P, 
134381,09,QPCP,HT,2000,03,14,1415, 00010, , 
134381,09,QPCP,HT,2000,03,14,2500, 00010, , 
134381,09,QPCP,HT,2000,03,15,1730, 00010, , 
134381,09,QPCP,HT,2000,03,15,2230, 00010, , 
134381,09,QPCP,HT,2000,03,15,2300, 00010, , 
134381,09,QPCP,HT,2000,03,15,2330, 00010, , 
134381,09,QPCP,HT,2000,03,15,2500, 00040, , 
134381,09,QPCP,HT,2000,03,18,1130, 00010, , 
134381,09,QPCP,HT,2000,03,18,2500, 00010, , 
134381,09,QPCP,HT,2000,03,19,0015, 00010, , 
134381,09,QPCP,HT,2000,03,19,0145, 00010, , 
134381,09,QPCP,HT,2000,03,19,0445, 00010, , 
134381,09,QPCP,HT,2000,03,19,0830, 00010, , 
134381,09,QPCP,HT,2000,03,19,0900, 00010, , 
134381,09,QPCP,HT,2000,03,19,1645, 00010, , 
134381,09,QPCP,HT,2000,03,19,2500, 00060, , 
134381,09,QPCP,HT,2000,04,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,04,01,2500, 00000, , 
134381,09,QPCP,HT,2000,04,07,1230, 00010, , 
134381,09,QPCP,HT,2000,04,07,2500, 00010, , 
134381,09,QPCP,HT,2000,04,08,0015, 00010, , 
134381,09,QPCP,HT,2000,04,08,2500, 00010, , 
134381,09,QPCP,HT,2000,04,10,2215, 00010, , 
134381,09,QPCP,HT,2000,04,10,2300, 00010, , 
134381,09,QPCP,HT,2000,04,10,2500, 00020, , 
134381,09,QPCP,HT,2000,04,16,1445, 00020, , 
134381,09,QPCP,HT,2000,04,16,1515, 00010, , 
134381,09,QPCP,HT,2000,04,16,2500, 00030, , 
134381,09,QPCP,HT,2000,04,20,1400, 00010, , 
134381,09,QPCP,HT,2000,04,20,1500, 00010, , 
134381,09,QPCP,HT,2000,04,20,1615, 00010, , 
134381,09,QPCP,HT,2000,04,20,2500, 00030, , 
134381,09,QPCP,HT,2000,04,27,1000, 00010, , 
134381,09,QPCP,HT,2000,04,27,1345, 00010, , 
134381,09,QPCP,HT,2000,04,27,2500, 00020, , 
134381,09,QPCP,HT,2000,05,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,05,01,2500, 00000, , 
134381,09,QPCP,HT,2000,05,07,1330, 00010, , 
134381,09,QPCP,HT,2000,05,07,2500, 00010, , 
134381,09,QPCP,HT,2000,05,08,2015, 00010, , 
134381,09,QPCP,HT,2000,05,08,2045, 00010, , 
134381,09,QPCP,HT,2000,05,08,2330, 00010, , 
134381,09,QPCP,HT,2000,05,08,2400, 00010, , 
134381,09,QPCP,HT,2000,05,08,2500, 00040, , 
134381,09,QPCP,HT,2000,05,09,0015, 00010, , 
134381,09,QPCP,HT,2000,05,09,0030, 00010, , 
134381,09,QPCP,HT,2000,05,09,0215, 00010, , 
134381,09,QPCP,HT,2000,05,09,0700, 00010, , 
134381,09,QPCP,HT,2000,05,09,0800, 00010, , 
134381,09,QPCP,HT,2000,05,09,0930, 00010, , 
134381,09,QPCP,HT,2000,05,09,1145, 00010, , 
134381,09,QPCP,HT,2000,05,09,2500, 00070, , 
134381,09,QPCP,HT,2000,05,17,0600, 00010, , 
134381,09,QPCP,HT,2000,05,17,2500, 00010, , 
134381,09,QPCP,HT,2000,05,21,1145, 00010, , 
134381,09,QPCP,HT,2000,05,21,2500, 00010, , 
134381,09,QPCP,HT,2000,05,26,0915, 00010, , 
134381,09,QPCP,HT,2000,05,26,0930, 00010, , 
134381,09,QPCP,HT,2000,05,26,1245, 00010, , 
134381,09,QPCP,HT,2000,05,26,1415, 00010, , 
134381,09,QPCP,HT,2000,05,26,2130, 00010, , 
134381,09,QPCP,HT,2000,05,26,2145, 00010, , 
134381,09,QPCP,HT,2000,05,26,2500, 00060, , 
134381,09,QPCP,HT,2000,06,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,06,01,0500, 99999,{, 
134381,09,QPCP,HT,2000,06,01,0530, 99999,}, 
134381,09,QPCP,HT,2000,06,01,2500, 00000,P, 
134381,09,QPCP,HT,2000,06,04,0915, 00010, , 
134381,09,QPCP,HT,2000,06,04,2500, 00010, , 
134381,09,QPCP,HT,2000,06,10,2015, 00010, , 
134381,09,QPCP,HT,2000,06,10,2045, 00010, , 
134381,09,QPCP,HT,2000,06,10,2500, 00020, , 
134381,09,QPCP,HT,2000,06,11,0400, 00010, , 
134381,09,QPCP,HT,2000,06,11,0600, 00010, , 
134381,09,QPCP,HT,2000,06,11,1330, 00010, , 
134381,09,QPCP,HT,2000,06,11,1400, 00010, , 
134381,09,QPCP,HT,2000,06,11,2100, 00010, , 
134381,09,QPCP,HT,2000,06,11,2500, 00050, , 
134381,09,QPCP,HT,2000,06,13,2300, 00010, , 
134381,09,QPCP,HT,2000,06,13,2400, 00010, , 
134381,09,QPCP,HT,2000,06,13,2500, 00020, , 
134381,09,QPCP,HT,2000,06,14,0245, 00010, , 
134381,09,QPCP,HT,2000,06,14,0645, 00030, , 
134381,09,QPCP,HT,2000,06,14,0700, 00030, , 
134381,09,QPCP,HT,2000,06,14,0715, 00010, , 
134381,09,QPCP,HT,2000,06,14,0745, 00010, , 
134381,09,QPCP,HT,2000,06,14,0815, 00010, , 
134381,09,QPCP,HT,2000,06,14,0830, 00010, , 
134381,09,QPCP,HT,2000,06,14,0945, 00010, , 
134381,09,QPCP,HT,2000,06,14,2500, 00120, , 
134381,09,QPCP,HT,2000,06,16,0815, 00010, , 
134381,09,QPCP,HT,2000,06,16,0930, 00010, , 
134381,09,QPCP,HT,2000,06,16,1000, 00010, , 
134381,09,QPCP,HT,2000,06,16,1045, 00010, , 
134381,09,QPCP,HT,2000,06,16,1115, 00010, , 
134381,09,QPCP,HT,2000,06,16,1545, 00010, , 
134381,09,QPCP,HT,2000,06,16,2500, 00060, , 
134381,09,QPCP,HT,2000,06,20,0500, 00010, , 
134381,09,QPCP,HT,2000,06,20,0630, 00010, , 
134381,09,QPCP,HT,2000,06,20,0645, 00010, , 
134381,09,QPCP,HT,2000,06,20,1745, 00040, , 
134381,09,QPCP,HT,2000,06,20,1830, 00010, , 
134381,09,QPCP,HT,2000,06,20,1845, 00010, , 
134381,09,QPCP,HT,2000,06,20,2000, 00010, , 
134381,09,QPCP,HT,2000,06,20,2500, 00100, , 
134381,09,QPCP,HT,2000,06,23,1530, 00040, , 
134381,09,QPCP,HT,2000,06,23,1545, 00030, , 
134381,09,QPCP,HT,2000,06,23,1700, 00010, , 
134381,09,QPCP,HT,2000,06,23,1930, 00110, , 
134381,09,QPCP,HT,2000,06,23,2500, 00190, , 
134381,09,QPCP,HT,2000,06,24,0100, 00020, , 
134381,09,QPCP,HT,2000,06,24,0900, 00010, , 
134381,09,QPCP,HT,2000,06,24,0915, 00010, , 
134381,09,QPCP,HT,2000,06,24,0930, 00030, , 
134381,09,QPCP,HT,2000,06,24,0945, 00010, , 
134381,09,QPCP,HT,2000,06,24,1000, 00020, , 
134381,09,QPCP,HT,2000,06,24,1015, 00040, , 
134381,09,QPCP,HT,2000,06,24,1030, 00020, , 
134381,09,QPCP,HT,2000,06,24,1045, 00010, , 
134381,09,QPCP,HT,2000,06,24,1145, 00010, , 
134381,09,QPCP,HT,2000,06,24,2500, 00180, , 
134381,09,QPCP,HT,2000,06,25,2200, 00040, , 
134381,09,QPCP,HT,2000,06,25,2215, 00020, , 
134381,09,QPCP,HT,2000,06,25,2245, 00010, , 
134381,09,QPCP,HT,2000,06,25,2330, 00010, , 
134381,09,QPCP,HT,2000,06,25,2500, 00080, , 
134381,09,QPCP,HT,2000,06,26,0745, 00010, , 
134381,09,QPCP,HT,2000,06,26,2500, 00010, , 
134381,09,QPCP,HT,2000,07,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,07,01,2500, 00000, , 
134381,09,QPCP,HT,2000,07,02,0815, 00020, , 
134381,09,QPCP,HT,2000,07,02,0830, 00010, , 
134381,09,QPCP,HT,2000,07,02,2315, 00010, , 
134381,09,QPCP,HT,2000,07,02,2330, 00020, , 
134381,09,QPCP,HT,2000,07,02,2345, 00010, , 
134381,09,QPCP,HT,2000,07,02,2500, 00070, , 
134381,09,QPCP,HT,2000,07,03,0330, 00010, , 
134381,09,QPCP,HT,2000,07,03,2500, 00010, , 
134381,09,QPCP,HT,2000,07,04,1300, 00030, , 
134381,09,QPCP,HT,2000,07,04,1315, 00010, , 
134381,09,QPCP,HT,2000,07,04,1330, 00010, , 
134381,09,QPCP,HT,2000,07,04,2315, 00030, , 
134381,09,QPCP,HT,2000,07,04,2345, 00010, , 
134381,09,QPCP,HT,2000,07,04,2500, 00090, , 
134381,09,QPCP,HT,2000,07,05,1415, 00010, , 
134381,09,QPCP,HT,2000,07,05,1430, 00010, , 
134381,09,QPCP,HT,2000,07,05,1445, 00010, , 
134381,09,QPCP,HT,2000,07,05,2500, 00030, , 
134381,09,QPCP,HT,2000,07,10,0630, 00030, , 
134381,09,QPCP,HT,2000,07,10,2245, 00030, , 
134381,09,QPCP,HT,2000,07,10,2330, 00010, , 
134381,09,QPCP,HT,2000,07,10,2500, 00070, , 
134381,09,QPCP,HT,2000,07,11,0100, 00010, , 
134381,09,QPCP,HT,2000,07,11,0115, 00010, , 
134381,09,QPCP,HT,2000,07,11,0130, 00010, , 
134381,09,QPCP,HT,2000,07,11,0215, 00010, , 
134381,09,QPCP,HT,2000,07,11,2500, 00040, , 
134381,09,QPCP,HT,2000,07,18,1715, 00010, , 
134381,09,QPCP,HT,2000,07,18,1730, 00010, , 
134381,09,QPCP,HT,2000,07,18,1745, 00010, , 
134381,09,QPCP,HT,2000,07,18,1800, 00010, , 
134381,09,QPCP,HT,2000,07,18,1815, 00010, , 
134381,09,QPCP,HT,2000,07,18,1845, 00010, , 
134381,09,QPCP,HT,2000,07,18,1900, 00010, , 
134381,09,QPCP,HT,2000,07,18,2500, 00070, , 
134381,09,QPCP,HT,2000,07,30,1630, 00040, , 
134381,09,QPCP,HT,2000,07,30,2500, 00040, , 
134381,09,QPCP,HT,2000,08,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,08,01,2500, 00000, , 
134381,09,QPCP,HT,2000,08,05,1530, 00010, , 
134381,09,QPCP,HT,2000,08,05,2500, 00010, , 
134381,09,QPCP,HT,2000,08,08,0430, 00010, , 
134381,09,QPCP,HT,2000,08,08,1030, 00010, , 
134381,09,QPCP,HT,2000,08,08,1215, 00040, , 
134381,09,QPCP,HT,2000,08,08,1230, 00040, , 
134381,09,QPCP,HT,2000,08,08,1245, 00010, , 
134381,09,QPCP,HT,2000,08,08,1300, 00010, , 
134381,09,QPCP,HT,2000,08,08,1315, 00010, , 
134381,09,QPCP,HT,2000,08,08,1415, 00010, , 
134381,09,QPCP,HT,2000,08,08,1545, 00020, , 
134381,09,QPCP,HT,2000,08,08,1600, 00010, , 
134381,09,QPCP,HT,2000,08,08,2500, 00170, , 
134381,09,QPCP,HT,2000,08,13,1400, 00010, , 
134381,09,QPCP,HT,2000,08,13,2500, 00010, , 
134381,09,QPCP,HT,2000,08,23,2315, 00020, , 
134381,09,QPCP,HT,2000,08,23,2330, 00010, , 
134381,09,QPCP,HT,2000,08,23,2500, 00030, , 
134381,09,QPCP,HT,2000,09,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,09,01,0630, 99999,{, 
134381,09,QPCP,HT,2000,09,01,0900, 99999,}, 
134381,09,QPCP,HT,2000,09,01,2500, 00000,P, 
134381,09,QPCP,HT,2000,09,11,2100, 00010, , 
134381,09,QPCP,HT,2000,09,11,2130, 00010, , 
134381,09,QPCP,HT,2000,09,11,2245, 00010, , 
134381,09,QPCP,HT,2000,09,11,2500, 00030, , 
134381,09,QPCP,HT,2000,09,14,0500, 00010, , 
134381,09,QPCP,HT,2000,09,14,0715, 00010, , 
134381,09,QPCP,HT,2000,09,14,2500, 00020, , 
134381,09,QPCP,HT,2000,09,20,0745, 00010, , 
134381,09,QPCP,HT,2000,09,20,0830, 00010, , 
134381,09,QPCP,HT,2000,09,20,0915, 00010, , 
134381,09,QPCP,HT,2000,09,20,1000, 00010, , 
134381,09,QPCP,HT,2000,09,20,1015, 00010, , 
134381,09,QPCP,HT,2000,09,20,1045, 00010, , 
134381,09,QPCP,HT,2000,09,20,1130, 00010, , 
134381,09,QPCP,HT,2000,09,20,1215, 00010, , 
134381,09,QPCP,HT,2000,09,20,1700, 00010, , 
134381,09,QPCP,HT,2000,09,20,2500, 00090, , 
134381,09,QPCP,HT,2000,09,22,0715, 00010, , 
134381,09,QPCP,HT,2000,09,22,2215, 00020, , 
134381,09,QPCP,HT,2000,09,22,2230, 00040, , 
134381,09,QPCP,HT,2000,09,22,2245, 00010, , 
134381,09,QPCP,HT,2000,09,22,2500, 00080, , 
134381,09,QPCP,HT,2000,09,23,0030, 00010, , 
134381,09,QPCP,HT,2000,09,23,2200, 00020, , 
134381,09,QPCP,HT,2000,09,23,2215, 00010, , 
134381,09,QPCP,HT,2000,09,23,2230, 00010, , 
134381,09,QPCP,HT,2000,09,23,2500, 00050, , 
134381,09,QPCP,HT,2000,09,24,2030, 00010, , 
134381,09,QPCP,HT,2000,09,24,2500, 00010, , 
134381,09,QPCP,HT,2000,09,25,0130, 00010, , 
134381,09,QPCP,HT,2000,09,25,0230, 00010, , 
134381,09,QPCP,HT,2000,09,25,0245, 00010, , 
134381,09,QPCP,HT,2000,09,25,0315, 00010, , 
134381,09,QPCP,HT,2000,09,25,2500, 00040, , 
134381,09,QPCP,HT,2000,10,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,10,01,2500, 00000, , 
134381,09,QPCP,HT,2000,10,03,2400, 00010, , 
134381,09,QPCP,HT,2000,10,03,2500, 00010, , 
134381,09,QPCP,HT,2000,10,04,0045, 00020, , 
134381,09,QPCP,HT,2000,10,04,0100, 00010, , 
134381,09,QPCP,HT,2000,10,04,0130, 00020, , 
134381,09,QPCP,HT,2000,10,04,0145, 00010, , 
134381,09,QPCP,HT,2000,10,04,0300, 00010, , 
134381,09,QPCP,HT,2000,10,04,2130, 00010, , 
134381,09,QPCP,HT,2000,10,04,2500, 00080, , 
134381,09,QPCP,HT,2000,10,05,0200, 00010, , 
134381,09,QPCP,HT,2000,10,05,0215, 00010, , 
134381,09,QPCP,HT,2000,10,05,0400, 00010, , 
134381,09,QPCP,HT,2000,10,05,0600, 00010, , 
134381,09,QPCP,HT,2000,10,05,0815, 00010, , 
134381,09,QPCP,HT,2000,10,05,0915, 00010, , 
134381,09,QPCP,HT,2000,10,05,1000, 00010, , 
134381,09,QPCP,HT,2000,10,05,1130, 00010, , 
134381,09,QPCP,HT,2000,10,05,2100, 00010, , 
134381,09,QPCP,HT,2000,10,05,2500, 00090, , 
134381,09,QPCP,HT,2000,10,14,2030, 00010, , 
134381,09,QPCP,HT,2000,10,14,2100, 00010, , 
134381,09,QPCP,HT,2000,10,14,2145, 00010, , 
134381,09,QPCP,HT,2000,10,14,2500, 00030, , 
134381,09,QPCP,HT,2000,10,22,0930, 00010, , 
134381,09,QPCP,HT,2000,10,22,2500, 00010, , 
134381,09,QPCP,HT,2000,10,23,0730, 00010, , 
134381,09,QPCP,HT,2000,10,23,2500, 00010, , 
134381,09,QPCP,HT,2000,11,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,11,01,0900, 00010, , 
134381,09,QPCP,HT,2000,11,01,2315, 00010, , 
134381,09,QPCP,HT,2000,11,01,2500, 00020, , 
134381,09,QPCP,HT,2000,11,02,0030, 00010, , 
134381,09,QPCP,HT,2000,11,02,2500, 00010, , 
134381,09,QPCP,HT,2000,11,06,0545, 00010, , 
134381,09,QPCP,HT,2000,11,06,0645, 00010, , 
134381,09,QPCP,HT,2000,11,06,0730, 00010, , 
134381,09,QPCP,HT,2000,11,06,0800, 00010, , 
134381,09,QPCP,HT,2000,11,06,0830, 00010, , 
134381,09,QPCP,HT,2000,11,06,0845, 00010, , 
134381,09,QPCP,HT,2000,11,06,1145, 00010, , 
134381,09,QPCP,HT,2000,11,06,1215, 00010, , 
134381,09,QPCP,HT,2000,11,06,1315, 00010, , 
134381,09,QPCP,HT,2000,11,06,2500, 00090, , 
134381,09,QPCP,HT,2000,11,08,1530, 00010, , 
134381,09,QPCP,HT,2000,11,08,1645, 00010, , 
134381,09,QPCP,HT,2000,11,08,1800, 00010, , 
134381,09,QPCP,HT,2000,11,08,2100, 00010, , 
134381,09,QPCP,HT,2000,11,08,2500, 00040, , 
134381,09,QPCP,HT,2000,11,09,0200, 00010, , 
134381,09,QPCP,HT,2000,11,09,0800, 00010, , 
134381,09,QPCP,HT,2000,11,09,0815, 00010, , 
134381,09,QPCP,HT,2000,11,09,1045, 00010, , 
134381,09,QPCP,HT,2000,11,09,2500, 00040, , 
134381,09,QPCP,HT,2000,12,01,0015, 00000,g, 
134381,09,QPCP,HT,2000,12,01,0945, 00010, , 
134381,09,QPCP,HT,2000,12,01,2500, 00010, , 
134381,09,QPCP,HT,2000,12,11,0330, 00010, , 
134381,09,QPCP,HT,2000,12,11,0630, 00010, , 
134381,09,QPCP,HT,2000,12,11,1645, 00010, , 
134381,09,QPCP,HT,2000,12,11,2315, 00010, , 
134381,09,QPCP,HT,2000,12,11,2500, 00040, , 
134381,09,QPCP,HT,2000,12,13,1715, 00010, , 
134381,09,QPCP,HT,2000,12,13,2500, 00010, , 
134381,09,QPCP,HT,2000,12,15,1445, 00010, , 
134381,09,QPCP,HT,2000,12,15,1900, 00010, , 
134381,09,QPCP,HT,2000,12,15,2500, 00020, , 
134381,09,QPCP,HT,2000,12,19,0915, 00010, , 
134381,09,QPCP,HT,2000,12,19,2500, 00010, , 
134381,09,QPCP,HT,2000,12,20,0900, 00010, , 
134381,09,QPCP,HT,2000,12,20,2400, 00010, , 
134381,09,QPCP,HT,2000,12,20,2500, 00020, , 
134381,09,QPCP,HT,2000,12,29,0045, 00010, , 
134381,09,QPCP,HT,2000,12,29,2500, 00010, , 
